day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-11-25,1.1006290187144767,1.0,0.6699418145479404,1.0,1.0
2025-12-10,-0.6154200602558387,0.7850317611246916,-0.6895420735958114,0.7917150043387776,6.0
2025-12-12,0.27201332571345427,0.9426697669273325,-0.6196424840694437,1.8804633526432968,3.0
2025-12-16,-0.278100089714513,0.2181873800424205,-1.0303004549560661,0.5081544971138755,2.0
2025-12-25,1.7846545049146376,2.69898814352954,-0.2502474294791854,1.1202169876173143,2.0
2025-12-26,0.23548845389363224,1.0,0.18907768180989043,1.0,1.0
2025-12-27,-0.034367681479447965,1.0640567209174046,0.10992141892318183,0.7359859878038766,4.0
2025-12-28,0.896161754664925,1.1078631615381191,0.44039188214163955,0.9576909655041068,2.0
2025-12-29,0.30960290674698115,1.0,-0.20003939045423585,1.0,1.0
2025-12-30,1.808348246842876,1.0,-0.006270849340114885,1.0,1.0
2026-01-01,0.3121951143077863,1.0,-1.212379229624304,1.0,1.0
2026-01-02,-0.02139426523031418,1.5050039377218971,0.21112477956669473,0.035650728394206466,2.0
2026-01-03,0.26327805078038086,1.0,-0.5045328122049977,1.0,1.0
2026-01-04,0.03018037419061232,1.0,0.6251126523097443,1.0,1.0
2026-01-05,0.6874207434076403,1.1403212406398104,0.20719646768987054,1.361110102866932,4.0
2026-01-06,-0.07452107353559326,0.7190824780917974,0.2753201447140991,1.4974256959931753,4.0
2026-01-07,0.09172332836691215,0.4845047098435165,-0.8469568443784968,1.1270248723131422,5.0
2026-01-08,1.8601080037779014,0.492533348600636,0.7691223293518064,0.3365398197207119,2.0
2026-01-09,-0.41338662258102676,1.3826773995412551,0.06667708697133085,1.5834599186833047,9.0
2026-01-10,-0.21292606525371285,0.7437502287136366,-0.045147136927257754,0.8157621777089965,7.0
2026-01-11,-0.20810197009918055,1.0164475554603272,-0.2737972402965803,0.874556395392503,8.0
2026-01-12,0.031713891458476216,0.41662578234885095,-0.06691403711091122,0.17878765074007605,3.0
2026-01-13,-0.02283229395791251,0.9703285818109876,0.05851504432665047,1.0503789752246147,8.0
2026-01-14,-0.3424875657711053,0.4404801931959282,0.2517576671434851,0.012583014741038625,2.0
2026-01-15,-1.0085672316599024,1.0,-0.9549430579064357,1.0,1.0
2026-01-16,0.20895136777138137,0.33668296529906006,0.23616988514816498,1.1612246991127115,5.0
2026-01-17,-0.7555757639839035,0.9410442487227293,0.6081711146949057,1.2298778927091203,3.0
2026-01-18,0.2896477487379184,0.8413471638132158,0.778267550191325,0.19263060490143002,3.0
2026-01-19,0.13343894780252658,0.7895993949368821,-0.47685809116152883,1.0571118485610025,7.0
2026-01-20,0.5999072214370131,1.0,-0.4741473583611794,1.0,1.0
2026-01-21,0.749057672840767,0.12344111481309235,0.4733566547901009,0.3818647635353672,2.0
2026-01-23,0.048010380667299624,0.824686655302481,-1.053267181615006,0.34820508616457224,2.0
2026-01-24,-0.7810844679624274,0.6344840883539341,-0.19005075085217982,1.585127738998823,5.0
2026-01-25,0.2576162219362283,1.482455948770906,0.3500015514223049,0.8627844833505594,5.0
2026-01-26,0.01189898971261029,0.22016039409266905,-0.33978029404580534,0.8841575036430064,7.0
2026-01-27,0.043890396701127425,0.15418533680966603,-0.17120134594143321,0.622398057248105,2.0
2026-01-28,-0.11006394799958175,0.8302965523699015,-0.33560401969468684,0.8854508446854483,4.0
2026-01-29,-0.2075664059051563,0.6771505799832738,-0.6030182517727225,0.9188940595945734,6.0
